id,tweet,cleaned_tweet,subtask_a,subtask_b,subtask_c
95161,@USER @USER @USER If economy plummets post-Brexit then less money for public services; if less immigration  to work on farms and services no doubt you will step in? #Conservatives #BrexitShambles 2/2,economy plummets post brexit less money public services less immigration work farms services doubt step conservatives brexitshambles 2 2,NOT,,
40502,@USER @USER she is a cracchead lol just waiting for her to leak it herself,cracchead lol waiting leak,NOT,,
83208,"@USER @USER Fair enough. Save your breath for crying for help, when reality will hit you, as it always does to libertarians &amp; conservatives"".""",fair enough save breath crying help reality hit always libertarians conservatives,NOT,,
14571,@USER And when did Breitbart become a reliable source of anything?,breitbart become reliable source anything,NOT,,
19557,"@USER He is.""""",,NOT,,
27023,@USER @USER @USER @USER @USER These are policy issues where actual data applies. Obviously you are not familiar with the massive health care crises that existed before it was legal. Look into the uncontroversial (7-2) Roe decision and the Scotus statements regarding what made it so.,policy issues actual data applies obviously familiar massive health care crises existed legal look uncontroversial 7 2 roe decision scotus statements regarding made,NOT,,
45143,@USER @USER I think u are right... She is in deed wearing the same Jersey🙌,think u right deed wearing jersey,NOT,,
97389,@USER That's what Lindsey Graham uses for a butt hole............,lindsey graham uses butt hole,OFF,TIN,IND
10659,Just #MAGA URL,maga,NOT,,
84680,@USER 10 cities to avoid this winter,10 cities avoid winter,NOT,,
24344,@USER @USER Thank You🙏Followed You🍎 #Maga  💯🇺🇸🇺🇸🇺🇸 URL,thank youfollowed maga,NOT,,
45033,@USER *click*  FUCK YOU!!,click fuck,OFF,TIN,IND
41994,@USER Dems trying to clean up their sloppy #kavanaugh #allegations     #ConfirmJudgeKavanaughNow #MAGA,dems trying clean sloppy kavanaugh allegations confirmjudgekavanaughnow maga,NOT,,
45134,@USER @USER @USER Chicago is the living proof that gun control doesn't work.,chicago living proof gun control work,NOT,,
16036,@USER I liked it in a so bad it's good way. She is so miscast it's amazing,liked bad good way miscast amazing,NOT,,
80628,@USER @USER POTUS is there right now. He will do all he can to help these people and it is heart felt.  He will not politicize this like you liberals do.,potus right help people heart felt politicize like liberals,NOT,,
95640,@USER Beto is anti American and believes in open borders and illegals recieving benefits. Texans need to keep our state red!,beto anti american believes open borders illegals recieving benefits texans need keep state red,NOT,,
50180,@USER @USER @USER who's singular wiped out a number of Lib Dem councils in the North by going into bed with the Conservatives thus losing local election seats.  Now we have him trying to turn over a democratic vote on #Brexit. URL,singular wiped number lib dem councils north going bed conservatives thus losing local election seats trying turn democratic vote brexit,NOT,,
36817,@USER @USER This guy embezzeled at least a trillion dollars from the american people he is a divider of people he is full of hatred for the american people this guy cant be trusted look at our people that was in bengazi  they trusted him and most of them died,guy embezzeled least trillion dollars american people divider people full hatred american people guy cant trusted look people bengazi trusted died,OFF,TIN,IND
55923,"@USER @USER She is so cute!  And only for 2 days!""""",cute 2 days,NOT,,
36981,@USER Heil Facebook! Yeah...pretty much.,heil facebook yeah pretty much,NOT,,
49122,@USER Neither does antifa,neither antifa,NOT,,
86742,@USER Again another b******* story no one is watching football because of this a******,another b story one watching football,OFF,TIN,IND
79224,@USER I think she really knows now but she is in denial!!,think really knows denial,OFF,UNT,
21220,#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening @USER #Winning #QAnon #MAGA Why James Comey knows he's going to be indicted — 9/14/18 - YouTube URL,releasethecures declassifyfisa itstime lockthemallup wwg 1wga greatawakening winning qanon maga james comey knows going indicted 9 14 18 youtube,OFF,TIN,IND
99051,"@USER Joe - ANTIFA are not bullies. They are fighters fighting for democracy""""",joe antifa bullies fighters fighting democracy,NOT,,
67324,@USER OMG why do we care about these Hollywood Liberals??,omg care hollywood liberals,NOT,,
15731,1. End the War on Drugs 2. Slash the shit out of taxes across the board 3. Repeal unconstitutional gun control laws URL,1 end war drugs 2 slash shit taxes across board 3 repeal unconstitutional gun control laws,OFF,TIN,GRP
56057,@USER #Man'sNotBarryRoux you are goggle due you dig information ga o flake🙄🤔🤔🙄😁😁,man snotbarryroux goggle due dig information ga flake,NOT,,
84548,@USER @USER @USER @USER @USER Do the mass school shooting numbers take Republicans’ disinterest in gun control to keep their NRA $ coming into account?,mass school shooting numbers take republicans disinterest gun control keep nra coming account,NOT,,
27235,@USER Um bc she is??????,um bc,NOT,,
23029,@USER And I will never watch your movies again because you are a maniac!,never watch movies maniac,OFF,TIN,IND
36578,@USER @USER @USER The Nov election will tell the tale.  MSM laud Antifa;  alt-media expose them as Soros-shill shitheads.,nov election tell tale msm laud antifa alt media expose soros shill shitheads,OFF,TIN,IND
49549,@USER This just proves that liberals have no shame whatsoever. He’s a deceiver and a proven liar. Has the nerve to speak of “casting a shadow.”,proves liberals shame whatsoever deceiver proven liar nerve speak casting shadow,OFF,TIN,IND
16410,@USER THE DEVIL MADE ME DO IT!!!!! THE UGLY FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST BRAINWASHED!,devil made ugly face liberals feel sorry innocent honest ones brainwashed,OFF,TIN,GRP
54014,@USER @USER Soutien total. Stop #fascisme #Antifa #AntiFascist,soutien total stop fascisme antifa antifascist,NOT,,
91171,@USER @USER The problem for May is how it will devastate her government &amp; party. The ERG will go bonkers &amp; try to stop a second vote. Result chaos.  Many Conservatives fear this will totally destroy the party. But repressing it WILL.,problem may devastate government party erg go bonkers try stop second vote result chaos many conservatives fear totally destroy party repressing,NOT,,
24222,@USER she said her supporting gun control is more legitimate because “she has more life experience with it” (she knew people who deservedly got shot by Dorner),said supporting gun control legitimate life experience knew people deservedly got shot dorner,NOT,,
21490,@USER @USER Looks like @USER and liberals have already found him guilty like usual before anything has started. She is apart of the resistance and me-too movement. They have pics of her at marches with her pink hat. How much was she payed to play her part?,looks like liberals already found guilty like usual anything started apart resistance movement pics marches pink hat much payed play part,NOT,,
11848,@USER @USER There you go! An this is different how? #MAGA,go different maga,NOT,,
22091,@USER @USER Antifa Tribute song - URL,antifa tribute song,NOT,,
80114,"#SecondAmendment I saw the Dems in the Kavanaugh hearings bring up common sense"" gun control, time after time. @USER is a Chicago guy. Chicago has some of the very toughest gun laws in the country, yet it's the gun violence capital of the USA. How about this Dick, ++""",secondamendment saw dems kavanaugh hearings bring common sense gun control time time chicago guy chicago toughest gun laws country yet gun violence capital usa dick,OFF,TIN,GRP
31207,@USER We need complete and total gun control now. Philly needs to follow in the footsteps as chicago and london. #DemocraticSocialismNow #NoMoreGuns,need complete total gun control philly needs follow footsteps chicago london democraticsocialismnow nomoreguns,NOT,,
48870,@USER She is a parasitic lump,parasitic lump,OFF,TIN,IND
12604,@USER Goo goo google. 👶🏻,goo goo google,NOT,,
28760,@USER Chelsea you like all your me too hysterical radicals ignore facts. you exercise fear mongering. science has helped make sure women and their unborn are safer today. The morning after pill is a great advance and the sanctity of life is more ensured for both mom and baby.,chelsea like hysterical radicals ignore facts exercise fear mongering science helped make sure women unborn safer today morning pill great advance sanctity life ensured mom baby,NOT,,
55558,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER damn... then I'll drink and fight right next to him... OOH RAH its party time and Antifa are the pinatas,damn drink fight right next ooh rah party time antifa pinatas,NOT,,
41825,@USER @USER AND SHE (LUCY HALE) CANNOT DO IT BECAUSE SHE IS TRAVELING IM JUST POITING THAT OUT.,lucy hale cannot traveling im poiting,NOT,,
79518,@USER Stop giving this family air time. It's exactly how Trump is where he is.,stop giving family air time exactly trump,NOT,,
89064,@USER No wonder antifa wunderkind @USER wanted to work with you.,wonder antifa wunderkind wanted work,NOT,,
11305,@USER Carrey is becoming weird like peewee Herman...,carrey becoming weird like peewee herman,OFF,TIN,IND
54676,Lyin #BrettKavanaugh &amp; His Sexual Assault Accuser Professor #ChristineBlaseyFord Are Willing to Testify Before Senate Committee. #StopKanavaugh #LiesUnderOath #SaveSCOTUS #CorruptGOP #maga #NoManIsAboveTheLaw #TrumpIsGuilty #VoteBlue #VoteBlue2018 via @USER URL,lyin brettkavanaugh sexual assault accuser professor christineblaseyford willing testify senate committee stopkanavaugh liesunderoath savescotus corruptgop maga nomanisabovethelaw trumpisguilty voteblue voteblue 2018 via,NOT,,
12780,@USER Best casting announcement since Riker was on it :) so excited love her so much! Met her twice she is just the sweetest,best casting announcement since riker excited love much met twice sweetest,NOT,,
34214,@USER @USER The Gibraltar people will be hostages in the remaining #Brexit negotiations. Do @USER or the @USER care? Not a fig!,gibraltar people hostages remaining brexit negotiations care fig,NOT,,
67813,@USER And yes. Having less access to guns drops suicide rates and accidental injuried snd desths.  This can be proven by looking at every single country that has strict or better gun control.  Unkess you want to prove otherwise that these countries are just as bad.,yes less access guns drops suicide rates accidental injuried snd desths proven looking every single country strict better gun control unkess want prove otherwise countries bad,OFF,UNT,
39651,@USER Glad he is on a winner,glad winner,NOT,,
88705,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He also clarified that there is the water birth when we are physically born. Then there is the spiritual birth which is obviously when we spiritually die to our sinful flesh and be reborn sinless after being cleansed by His blood at salvation when our sin debt is paid! Praise God,also clarified water birth physically born spiritual birth obviously spiritually die sinful flesh reborn sinless cleansed blood salvation sin debt paid praise god,OFF,UNT,
48800,"1/2 URL So because he speaks in a manner that is in layman's terms that can't be misinterpreted, says most people don't know (which Liberals/Democrats prove everyday), says Believe me"", says very bad, talks about serious issues makes him barbarically""",1 2 speaks manner layman terms misinterpreted says people know liberals democrats prove everyday says believe says bad talks serious issues makes barbarically,NOT,,
45985,@USER @USER @USER @USER @USER You are all rapid dog's 🤪,rapid dog,OFF,TIN,GRP
26147,Teach the children well     #MAGA2020 #WeThePeople #MAGA #Qanon8chan (Constitution Song) URL via @USER,teach children well maga 2020 wethepeople maga qanon 8chan constitution song via,NOT,,
31786,Listen carefully.  @USER @USER #QAnon #Qanuck #AskTheQ #WeThePeople #TheGreatAwakening #TheStorm #MAGA #WWG1WGA  URL URL,listen carefully qanon qanuck asktheq wethepeople thegreatawakening thestorm maga wwg 1wga,NOT,,
88866,@USER Fudge report...then apparently she is not a socialist as you and your kind label her and is a successful capitalist but with much higher morals and opportunities for society. You have the dumbest followers.,fudge report apparently socialist kind label successful capitalist much higher morals opportunities society dumbest followers,OFF,TIN,GRP
76963,"@USER @USER If not a terrorist organization"", how exactly has ANTIFA not been named a criminal organization?""",terrorist organization exactly antifa named criminal organization,NOT,,
34534,@USER He must not have gotten the email from Feinstein 😜,must gotten email feinstein,NOT,,
65327,@USER @USER @USER @USER @USER The accounts of @USER and @USER are the Antifa twins. Don't try to twist this as is your usual game.,accounts antifa twins try twist usual game,NOT,,
67709,@USER Can you Say Insanity? #LockThemAllUp #HandCuffsForHillary #MAGA URL,say insanity lockthemallup handcuffsforhillary maga,OFF,TIN,IND
68714,#politicslive #Conservatives told us selling Council  House Deregulating Rental Housing Market solutions would lead to more housing cheaper rents more home ownership Now look at the homeless figures Sky High Rents Lack of Tennant Rights Profits #Tories selling Public Land #Labour,politicslive conservatives told us selling council house deregulating rental housing market solutions would lead housing cheaper rents home ownership look homeless figures sky high rents lack tennant rights profits tories selling public land labour,NOT,,
59929,"@USER   Your continual use of Left liberal Progressive on your show are Euphemisms for the democrat Party who owns"" them until deny them &amp; ideology.  You are lying to the Public by not calling a spade a spade.""",continual use left liberal progressive show euphemisms democrat party owns deny ideology lying public calling spade spade,OFF,TIN,IND
61109,@USER @USER This is ridiculous. She is going to have to vote for him at this point or it will be apparent she accepts bribes.,ridiculous going vote point apparent accepts bribes,OFF,TIN,IND
80372,@USER You said it. They're trying to prove that cheepika is goddess and everyone else has nothing to offer. It tells everything about how insecure they are as fans. Now their target is alia because they know how good she is. Alia being so good is threat to their so called goddess.,said trying prove cheepika goddess everyone else nothing offer tells everything insecure fans target alia know good alia good threat called goddess,OFF,TIN,IND
24515,#WakeUpAmerica #AmericaFirst #MAGA #Trump2020 #KAG2020 #RedWaveRising2018 #VoteRed2018 #TXSen #VoteRedToSaveAmerica #KeepTexasRed #TedCruz2018 #BuildTheWall #VoterID #ConfirmKavanaugh  #WalkAwayCampaign  #WalkAway from #LiberalHate #LiberalIntolerance and #SocialistLies #VetoBeto URL,wakeupamerica americafirst maga trump 2020 kag 2020 redwaverising 2018 votered 2018 txsen voteredtosaveamerica keeptexasred tedcruz 2018 buildthewall voterid confirmkavanaugh walkawaycampaign walkaway liberalhate liberalintolerance socialistlies vetobeto,NOT,,
41060,@USER @USER FINALLY! Smaller more cost effective government! Thank you Conservatives!,finally smaller cost effective government thank conservatives,NOT,,
32697,@USER @USER He is virtue signaling playing with young minds. He also thinks he can weaponise it in an attempt to stop Brexit. @USER  is a disgraceful vile man to be honest he doesn't care who or what he uses to get what he wants.,virtue signaling playing young minds also thinks weaponise attempt stop brexit disgraceful vile man honest care uses get wants,OFF,TIN,IND
21191,@USER @USER How many antifa are out there? Do they have classes on being an antifa member now at schools?,many antifa classes antifa member schools,NOT,,
12136,@USER As he should. The world doesn't stop because you liberals wanna hijack a process and delay at all costs.,world stop liberals wanna hijack process delay costs,OFF,TIN,GRP
53524,@USER Im voting for @USER and @USER as well as other constitutionalist republicans. Thank you for fighting for America. We appreciate you @USER #maga #KeepAmericaGreat,im voting well constitutionalist republicans thank fighting america appreciate maga keepamericagreat,NOT,,
43242,"@USER @USER Winston Churchill on being admonished about sentence ending prepositions: This is an outrage up with which I will not put!""  And the punchline to my favorite grammar joke: ""Oh. So, where y'all from, BITCH?""""",winston churchill admonished sentence ending prepositions outrage put punchline favorite grammar joke oh bitch,NOT,,
14386,@USER @USER The radical Social Media Antifa type can go hang.,radical social media antifa type go hang,NOT,,
94526,@USER He is adorable 😍,adorable,NOT,,
65267,.@USER molested me 35 yrs ago when I was 11yrs Old. I didn't want to say it till now. She should Thrown in jail. According to #Liberals &amp; #MeToo you have to accept my allegations blindly. There I said it #ConfirmJudgeKavanaughNow #SenatorFeinstein #DemocratsHateAmerica URL,molested 35 yrs ago 11yrs old want say till thrown jail according liberals metoo accept allegations blindly said confirmjudgekavanaughnow senatorfeinstein democratshateamerica,OFF,TIN,IND
61457,@USER This is just disgusting. But it sounds like you are absolutely right. I do think that even liberals are starting to realize this is all a political game.,disgusting sounds like absolutely right think even liberals starting realize political game,OFF,UNT,
27901,@USER My nurse friend always looking out for me 💙 Yeah it's a bit of a wet cough :/  The doctor I dealt with earlier wouldn't tell me anything and basically threw a prescription for antibiotics at me... which I assume means that he is thinking I possibly have a chest infection? 👀,nurse friend always looking yeah bit wet cough doctor dealt earlier tell anything basically threw prescription antibiotics assume means thinking possibly chest infection,NOT,,
27837,@USER @USER Glorita you are THE Most! ✨🇻🇪,glorita ✨,NOT,,
68412,@USER She is backon twitter,backon twitter,NOT,,
71740,@USER @USER 6 weeks sorry she should have turned it into the fbi but she didn’t but you can’t now go around saying this isn’t politically motivated and that they care about sexual abuse now but please go ahead believing the liberals and being just another mindless sheep,6 weeks sorry turned fbi go around saying politically motivated care sexual abuse please go ahead believing liberals another mindless sheep,NOT,,
82837,@USER Hogg is such a dolt! In a mass shooting it's rarely a long range shooting incident. It's usually close range inside a building of area thats a Gun Free Zone. Like shooting fish in a barrel. Snipers are rare in mass shooting events. D.C. and Vegas were exceptions.,hogg dolt mass shooting rarely long range shooting incident usually close range inside building area thats gun free zone like shooting fish barrel snipers rare mass shooting events c vegas exceptions,NOT,,
78986,@USER @USER @USER You are 100% right; successful prosecution will send the right message.   That said the inability of a voter to take a photo evidence of the party voted reduces the likelihood of vote buying.  No party will waste money with this new approach because there is zero guarantee.,100 right successful prosecution send right message said inability voter take photo evidence party voted reduces likelihood vote buying party waste money new approach zero guarantee,NOT,,
83343,@USER Cool!   And that’s the way it SHOULD be!!!!,cool way,NOT,,
37636,@USER Considering Puerto  Rico didn't have electricity on 70% of the island before the hurricane....im wondering who left her brain on the tarmac in the sun for a year?  Probably Trump or Baron I assume.,considering puerto rico electricity 70 island hurricane im wondering left brain tarmac sun year probably trump baron assume,NOT,,
99854,@USER @USER 🤔🤔 we would hang 70 plus on the frogs and cocks!🤔😂😂,would hang 70 plus frogs cocks,NOT,,
86308,@USER @USER Like Antifa hiding their faces?,like antifa hiding faces,NOT,,
92499,@USER Boycott Nike just do it,boycott nike,NOT,,
21177,@USER  Money better spent on American Mental Health or gun control Sandy hook Vegas Concert Theater Shooting Church in Sunny Springs,money better spent american mental health gun control sandy hook vegas concert theater shooting church sunny springs,OFF,TIN,OTH
26240,@USER it just means you are one step closer to getting Rust in there :),means one step closer getting rust,NOT,,
73896,@USER @USER @USER @USER @USER @USER I saw her in Denver last week. She is still traumatized. Cohen owes her so much because of 'My Life on the D List'.,saw denver last week still traumatized cohen owes much life list,NOT,,
73648,@USER @USER It's a pretty awesome movement. Imagine if all men's rights wanktavists just fucked off to the woods and spared everyone their bullshit? There'd be fewer abusuve relationships and messed up kids. The sooner all the men like that go their own way into the fucking sea the better.,pretty awesome movement imagine men rights wanktavists fucked woods spared everyone bullshit fewer abusuve relationships messed kids sooner men like go way fucking sea better,OFF,TIN,GRP
68791,@USER @USER Fuuckkkk youuuuu,fuuckkk youuu,OFF,TIN,IND
22252,@USER Professors at Liberal Colleges by Day &amp; Antifa by Night.,professors liberal colleges day antifa night,NOT,,
91187,@USER @USER chloe shut the fuck up. seriously get a fucking life and leave us alone. idk how many time we have to fucking tell you. bc you clearly you don’t fucking get it.,chloe shut fuck seriously get fucking life leave us alone idk many time fucking tell bc clearly fucking get,OFF,TIN,IND
82053,@USER Her strong character?? She is corrupt through and through....her house of cards is falling fast. Just a matter of time.,strong character corrupt house cards falling fast matter time,NOT,,
26745,@USER Ironic (or worse) that anti- 2nd Amendment legislators want an activist judiciary to verify gun control but same law makers are anti #COS,ironic worse anti 2nd amendment legislators want activist judiciary verify gun control law makers anti cos,NOT,,
53036,@USER How much money has the conservatives promised for housing over the last ten years ? and how many houses have actually been built. There promises don’t add up.,much money conservatives promised housing last ten years many houses actually built promises add,NOT,,
83283,@USER The democrat years in power. We remember those women well. Too bad liberals are hypocrites of the worst kind.,democrat years power remember women well bad liberals hypocrites worst kind,OFF,TIN,GRP
80398,@USER @USER Our  USA WW2 soldiers were all Antifa anti-fascists too. They killed them.,usa ww2 soldiers antifa anti fascists killed,NOT,,
36736,@USER Thanks man! It's not in stock at most stores tbh so you need to order it by phone/online to then pick up in 2-3 days (Unless you are in Texas),thanks man stock stores tbh need order phone online pick 2 3 days unless texas,NOT,,
95345,@USER How paranoid has one person to be to think that fucking yale is a kind of antifa HQ,paranoid one person think fucking yale kind antifa hq,OFF,TIN,IND
75870,@USER I was on some shit last night,shit last night,OFF,UNT,
36836,@USER He got it 100% right He is pissing up the wall and marking his height,got 100 right pissing wall marking height,NOT,,
73992,@USER you are amazing and talented and i hope you have an amazing night 💘💕💖💘,amazing talented hope amazing night,NOT,,
90412,@USER 2A and putting an end to these Antifa fuckwits. Pardon the language,2a putting end antifa fuckwits pardon language,OFF,TIN,OTH
24188,@USER @USER Show me a GOP/Trump supporter mass shooter.  You have a problem with me drawing and taking out a active shooter?  When I was growing up in SSF you could open carry.  Then the black panthers freaked out your elder liberals at the time and they took that away from us.,show gop trump supporter mass shooter problem drawing taking active shooter growing ssf could open carry black panthers freaked elder liberals time took away us,OFF,TIN,GRP
60857,"@USER Show Me the MAGA!""""",show maga,NOT,,
20592,"@USER @USER Just imagine the divorce case if she hadn't murdered him.  Your honor, I would like to introduce into evidence the book wherein she details how she is planning to kill me ...""""",imagine divorce case murdered honor would like introduce evidence book wherein details planning kill,NOT,,
46796,@USER @USER @USER @USER @USER @USER VOTE RED MAGA,vote red maga,NOT,,
22949,"History will judge you well."" - #QAnon URL",history judge well qanon,NOT,,
16776,@USER Are #conservatives in #Kansas joining in on claiming Christine Blasey Ford is making false accusations while supporting @USER at the same time?  Cus that level of stupidity is the hallmark of the @USER,conservatives kansas joining claiming christine blasey ford making false accusations supporting time cus level stupidity hallmark,OFF,TIN,IND
19266,@USER @USER We need a RICO investigation,need rico investigation,NOT,,
41925,@USER She is sexy without even trying.,sexy without even trying,NOT,,
19190,@USER #Antifa loud mouth. #Democrat.,antifa loud mouth democrat,NOT,,
17168,@USER dude she is a babe! that dress wowowowowow,dude babe dress wowowowowow,NOT,,
24163,@USER @USER @USER @USER @USER @USER Unicorns and Antifa and rainbows and socialists and puffy hearts and feminazis and sunshine and pussy hats. And most of all RESIST! 😂🤣😂,unicorns antifa rainbows socialists puffy hearts feminazis sunshine pussy hats resist,OFF,TIN,GRP
26704,@USER Because he support d Roseanne??,support roseanne,NOT,,
16452,@USER I love only one (1) bitch (you) URL,love one 1 bitch,OFF,TIN,IND
68655,@USER @USER So how do propose a ward deal with this? Put the gay/lesbian youth with the opposite gender? Or segregate them from the other kids entirely (awful idea). I’m just going to assume @USER has more experience and knows what he is talking about here.,propose ward deal put gay lesbian youth opposite gender segregate kids entirely awful idea going assume experience knows talking,OFF,TIN,GRP
67502,@USER @USER He is guilty until proven innocent!!!,guilty proven innocent,NOT,,
47662,@USER Guess he forgot to walk the liberal plank!,guess forgot walk liberal plank,OFF,TIN,IND
78604,@USER @USER  was spreading #FakeNews about @USER FYI. #MAGA,spreading fakenews fyi maga,OFF,TIN,OTH
44327,@USER @USER @USER Liberals can’t stand all the WINNIG!!  😂. URL,liberals stand winnig,NOT,,
49252,@USER Be like Haiti and Obama and Clinton,like haiti obama clinton,NOT,,
55371,@USER I remember when the game just fucking started.,remember game fucking started,NOT,,
20456,@USER The Liberals took over @USER 🙁,liberals took,OFF,TIN,IND
89821,1000 gay children have now died as a result of bert and ernie not being gay. hope ur happy conservatives.,1000 gay children died result bert ernie gay hope ur happy conservatives,NOT,,
78758,@USER @USER I hate 7 year old faggot Logan fans like you,hate 7 year old faggot logan fans like,OFF,TIN,IND
74822,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The world knows that Right wing extremists are responsible for more terror attacks that leave people actually dead in the US than all other groups combined.... statistical fact. Will remind not 1 case of anyone dying because of antifa... your not on solid ground here..,world knows right wing extremists responsible terror attacks leave people actually dead us groups combined statistical fact remind 1 case anyone dying antifa solid ground,NOT,,
85112,@USER @USER and the so called letter is where?,called letter,NOT,,
61580,@USER A liberal anarchist coup d'etat gang runs rampant &amp; a GOP AG does nothing. Liberals prove to be the biggest hate group in USA. The leftstream media cheers them on while excoriating duly elected President of the United States 24/7. ANTIFA openly advocates killing cops. Silence,liberal anarchist coup etat gang runs rampant gop ag nothing liberals prove biggest hate group usa leftstream media cheers excoriating duly elected president united states 24 7 antifa openly advocates killing cops silence,NOT,,
95589,@USER I honestly hope games get to the point where our Consciousness gets ported to the game world itself.  Just imagine the worlds of the Elder Scrolls and Fallout like that where you are truly that character now and not just someone looking at screen.,honestly hope games get point consciousness gets ported game world imagine worlds elder scrolls fallout like truly character someone looking screen,NOT,,
65370,@USER @USER @USER @USER Another village missing its idiot!!! 🙄,another village missing idiot,OFF,TIN,IND
22109,@USER @USER @USER @USER The Australian origins of Gun Control:  Paperback  URL  Kindle  URL,australian origins gun control paperback kindle,NOT,,
86776,@USER @USER @USER @USER The problem is corporate barons are spending millions against conservative causes. Take for instance Nike. They plan on spending hundreds of thousands against Measure 105 in Oregon. Billionaires are spending millions to curb gun rights in Washington  URL,problem corporate barons spending millions conservative causes take instance nike plan spending hundreds thousands measure 105 oregon billionaires spending millions curb gun rights washington,NOT,,
46437,@USER They are false. This is what the democRATs do best. #ConfirmKavanaugh #MAGA #DrainTheDeepState,false democrats best confirmkavanaugh maga drainthedeepstate,OFF,TIN,GRP
87955,"@USER @USER Right. shoot the messenger."" Don't go after the homosexual rot in the clergy, Bergoglio, go after the man - Archbishop Vigano - who EXPOSED the homosexual rot in the clergy. Satan must be having a REALLY good laugh over that one.""",right shoot messenger go homosexual rot clergy bergoglio go man archbishop vigano exposed homosexual rot clergy satan must really good laugh one,OFF,TIN,GRP
72873,19 professors and students murdered in Connecticut with .223 Bushmaster XM15-E2S rifle. The NRA blames gun control laws.,19 professors students murdered connecticut 223 bushmaster xm15 e2s rifle nra blames gun control laws,OFF,TIN,GRP
75036,"@USER @USER @USER @USER @USER @USER Why are you buying into the global"" crap? That is a very ""liberal"" position and exactly what is killing Canada right now. Please lose this if you truly want your party to succeed. Don't use the cliche&amp;catch phrases that the liberals use-it makes you look like liberal wannabes.""",buying global crap liberal position exactly killing canada right please lose truly want party succeed use clichecatch phrases liberals use makes look like liberal wannabes,NOT,,
39999,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Somewhere i saw that the real reason that gun control was first pushed in the 60's was to keep the guns out of the minorities hands.,somewhere saw real reason gun control first pushed 60 keep guns minorities hands,NOT,,
17004,@USER @USER Won’t get elected either Beto.,get elected either beto,NOT,,
72323,@USER @USER @USER he is fake lol,fake lol,OFF,TIN,IND
19873,@USER who held majority in the house and senate and who still does?  Obama said himself that elections have consequences   might want to thank Harry Reid and every senator that voted to end filibuster,held majority house senate still obama said elections consequences might want thank harry reid every senator voted end filibuster,NOT,,
78359,@USER The truth about gun control and human nature in one picture. URL,truth gun control human nature one picture,NOT,,
98957,.@USER nails it - this is why conservatives must turnout this Nov and stop Democrats from winning the midterms 👇👇👇 URL,nails conservatives must turnout nov stop democrats winning midterms,NOT,,
38008,@USER please stop being so nice to the lying obstructive Liberals- get on with the vote please! She is being used snd infantilized bh the DEMS- all a ruse URL,please stop nice lying obstructive liberals get vote please used snd infantilized bh dems ruse,NOT,,
89639,You are gonna be so surprised when you find out what stealth @USER has been up to... he is doing us good Joe.  #MAGA @USER #QAnon #TRDJ #WWG1WGA URL,gonna surprised find stealth us good joe maga qanon trdj wwg 1wga,NOT,,
39139,@USER @USER Just another Dem tactic. Leftist do that not good conservatives.,another dem tactic leftist good conservatives,NOT,,
64838,@USER @USER @USER You’re the embarrassment who should be kicked out of the @USER,embarrassment kicked,OFF,TIN,IND
37089,@USER And I you ya sexy lady you ♡,ya sexy lady ♡,OFF,TIN,GRP
67367,@USER You haven't a clue of what you are talking about. You cant even tell the difference between a real nazi and a freedom loving minority.,clue talking cant even tell difference real nazi freedom loving minority,NOT,,
80158,@USER Me and bronbron are cool now. It's ok if he eat ass #lakergang,bronbron cool ok eat ass lakergang,OFF,TIN,IND
74999,@USER you don't know me,know,NOT,,
86171,@USER @USER @USER Nobody does racism like the @USER 😮,nobody racism like,NOT,,
85801,@USER i feel attacked 😂,feel attacked,NOT,,
69197,@USER @USER Sad to say.  You are right.  Awful that you have to even consider the issue.  I pray for you and your family.,sad say right awful even consider issue pray family,NOT,,
41832,@USER Maybe Florida needs to get tougher on gun control!,maybe florida needs get tougher gun control,NOT,,
99894,#EqualJustice requires that #Dems and conservatives be treated the same way under the law. URL,equaljustice requires dems conservatives treated way law,NOT,,
20776,@USER @USER You do know what the chant Puto means don't you? Fined three times means its not acceptable both are being bullies. One was done by one player the other done by the culture of a country.,know chant puto means fined three times means acceptable bullies one done one player done culture country,OFF,TIN,IND
46756,@USER @USER Give me the pounds wanka,give pounds wanka,NOT,,
